t x y z hx hy rx ry rz dx dy rzrel acc
7.85 0.020731879 -0.013613587 0 1 0 1.2207319 -0.013613587 1.3975271 1.2 3.469447e-18 0 0.017924565
7.9 0.021683846 -0.013198596 0 1 0 1.2216838 -0.013198596 1.3975271 1.2 3.469447e-18 0 0.018573141
7.95 0.022592144 -0.012767845 0 1 0 1.2225921 -0.012767845 1.3975271 1.2 3.469447e-18 0 0.019196726
8 0.023454944 -0.012321848 0 1 0 1.2234549 -0.012321848 1.3975271 1.2 3.469447e-18 0 0.019792681
8.05 0.02427051 -0.011861137 0 1 0 1.2242705 -0.011861137 1.3975271 1.2 3.469447e-18 0 0.020358632
8.1 0.025037198 -0.011386263 0 1 0 1.2250372 -0.011386263 1.3975271 1.2 3.469447e-18 0 0.020892439
8.15 0.025753464 -0.010897792 0 1 0 1.2257535 -0.010897792 1.3975271 1.2 3.469447e-18 0 0.021392172
8.2 0.026417866 -0.010396309 0 1 0 1.2264179 -0.010396309 1.3975271 1.2 3.469447e-18 0 0.021856091
8.25 0.027029066 -0.0098824107 0 1 0 1.2270291 -0.0098824107 1.3975271 1.2 3.469447e-18 0 0.022282628
8.3 0.027585833 -0.0093567122 0 1 0 1.2275858 -0.0093567122 1.3975271 1.2 3.469447e-18 0 0.022670378
8.35 0.028087046 -0.0088198407 0 1 0 1.228087 -0.0088198407 1.3975271 1.2 3.469447e-18 0 0.023018089
8.4 0.028531695 -0.0082724375 0 1 0 1.2285317 -0.0082724375 1.3975271 1.2 3.469447e-18 0 0.023324652
8.45 0.028918886 -0.0077151561 0 1 0 1.2289189 -0.0077151561 1.3975271 1.2 3.469447e-18 0 0.0235891
8.5 0.029247837 -0.007148662 0 1 0 1.2292478 -0.007148662 1.3975271 1.2 3.469447e-18 0 0.023810599
8.55 0.029517888 -0.0065736317 0 1 0 1.2295179 -0.0065736317 1.3975271 1.2 3.469447e-18 0 0.023988444
8.6 0.029728493 -0.0059907518 0 1 0 1.2297285 -0.0059907518 1.3975271 1.2 3.469447e-18 0 0.024122061
8.65 0.029879229 -0.0054007183 0 1 0 1.2298792 -0.0054007183 1.3975271 1.2 3.469447e-18 0 0.024210999
8.7 0.029969792 -0.0048042358 0 1 0 1.2299698 -0.0048042358 1.3975271 1.2 3.469447e-18 0 0.024254934
8.75 0.03 -0.0042020165 0 1 0 1.23 -0.0042020165 1.3975271 1.2 3.469447e-18 0 0.024253662
8.8 0.029969792 -0.0035947796 0 1 0 1.2299698 -0.0035947796 1.3975271 1.2 3.469447e-18 0 0.024207103
8.85 0.029879229 -0.0029832502 0 1 0 1.2298792 -0.0029832502 1.3975271 1.2 3.469447e-18 0 0.024115298
8.9 0.029728493 -0.0023681585 0 1 0 1.2297285 -0.0023681585 1.3975271 1.2 3.469447e-18 0 0.023978409
8.95 0.029517888 -0.0017502389 0 1 0 1.2295179 -0.0017502389 1.3975271 1.2 3.469447e-18 0 0.023796721
9 0.029247837 -0.0011302294 0 1 0 1.2292478 -0.0011302294 1.3975271 1.2 3.469447e-18 0 0.023570639
9.05 0.028918886 -0.0005088702 0 1 0 1.2289189 -0.0005088702 1.3975271 1.2 3.469447e-18 0 0.023300692
9.1 0.028531695 0.00011309659 0 1 0 1.2285317 0.00011309659 1.3975271 1.2 3.4558944e-18 0 0.022987535
